id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1055919942254649346,"RT @MST_Oficial: Patricia Pilar, Mariana Lima, Enrique Diaz, Leticia Sabatella, Maria Flor, na rua para conversar com os eleitores indeciso…",113482647,0,0,1,0,0,,1540585906934
1055919943156408320,"""vamos pra rua militar"". 
E quem quer ditadura é o Bolsonaro.",176923340,0,0,0,0,0,,1540585907149
1055919943311675393,"RT @manilegion: ARTISTAS estão nas ruas tentando reverter votos pro Haddad por conta própria. Nunca vi isso acontecer

essa não é uma eleiç…",1012087412946821120,0,0,1,0,0,,1540585907186
1055919943643004933,"RT @GringaBrazilien: ⚠Atenção amigos da Democracia: Existem 15% de INDECISOS, é nosso dever tentar conquistar esses votos. Tô indo pegar um…",137481349,0,0,1,0,0,,1540585907265
1055919943286513664,"RT @lgodan: Calma, gente, ele é um homem doce, fala da boca pra fora, garante a namoradinha do do Brasil. Se ela disse... https://t.co/HC0X…",1099431259,0,0,1,0,0,,1540585907180
1055919944561557505,"RT @GuilhermeBoulos: Um juiz em Petrópolis determinou busca e apreensão com uso da força policial se necessário da ficha de inscritos, list…",16249450,0,0,1,0,0,,1540585907484
1055919944733474816,"RT @cinefilo_K: HADDAD VIROU EM TODAS AS CAPITAIS!!!
as pesquisas ainda não revelaram a força da virada. Vamos continuar virando voto até d…",1054851538139656192,0,0,1,0,0,,1540585907525
1055919945974996992,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",837299057521487872,0,0,1,0,0,,1540585907821
1055919947103289344,"Contra quem espalha mentiras, o ódio, sonega patrimônio ao TSE, tem caixa2, foge dos debates, tem como ministro um… https://t.co/2Uw5zFm2mV",15085756,0,1,0,0,0,,1540585908090
1055919947623346177,"RT @silasprfv: Medo, clima de medo.
Jamais pensei que teríamos aqui no país uma sensação de terror tão grande quanto essa. 

#BrasilViraHad…",347954510,0,0,1,0,0,,1540585908214
1055919948181184513,RT @lRONZSPIDER: e toda vez que eu vejo quem está do lado de cá eu fico mais feliz e orgulhosa por não estar do lado de lá #BrasilViraHadda…,1055860120834445313,0,0,1,0,0,,1540585908347
1055919950961946624,"galera, isso é sério, tem noção do que esta sendo as pessoas irem para as ruas conversar com os indecisos pelo futu… https://t.co/KzwytPcDGW",1061381167,0,1,0,0,0,,1540585909010
1055919951561846784,"RT @celsohaddad: #3 Eduardo é militar, Celina é professora. E o recado deles é claro: PAREM DE MATAR OS NOSSOS FILHOS.

#HaddadPresidenteSi…",762017220167892992,0,0,1,0,0,,1540585909153
1055919951775719429,"RT @delucca: Eu e o @HersonCapri já viramos um monte de voto na Paulista e vocês? Vem com a gente, estamos do lado da Gazeta! #Haddad13 #Br…",99481605,1,0,2,0,0,,1540585909204
1055919951981305857,RT @vascaindio: No fim do dia eles vão dizer que viraram 100 mil votos mas é só o povo apressado pro trabalho dizendo que vai votar 13 pra…,14838822,0,0,1,0,0,,1540585909253
1055919952056717318,#BrasilViraHaddad Ribs foda https://t.co/gjqdG8UMI0,79748603,1,0,0,0,0,,1540585909271
1055919952979464194,"RT @depjorgesolla: FACULDADE DE MEDICINA DA UFBA. Pra mim, médico formado na UFBA e médico concursado da UFBA, bate um orgulho danado de ve…",3337186984,0,0,1,0,0,,1540585909491
